"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPO_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPO_DE_EDAD.2"
"6843",5,4,5112950000006,3,11,295,0,"ROGEL HERNANDEZ KARLA XIOMARA                                                                       ","MUJERES",21.2739726027397,"MENORES DE 30 AÑOS","RUIZ RAMIREZ DUBERLI MEDARDO                                                                        ","HOMBRES",28.5260273972603,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6844",5,4,5156350000003,1,15,635,0,"ESTRELLA VINUEZA OLIMPO RENE                                                                        ","HOMBRES",43.586301369863,"DE 30 A MENOS DE 45 AÑOS","RUIZ REINOSO DORIS EDITH                                                                            ","MUJERES",24.1972602739726,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6845",5,6,5125150000022,2,12,515,0,"VILLACRES BARAHONA MERCEDES DEL SOCORRO                                                             ","MUJERES",45.1315068493151,"DE 45 A MENOS DE 65 AÑOS","RUIZ RODRIGUEZ RAQUELINA NARCISA                                                                    ","MUJERES",43.1068493150685,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6846",5,48,5098200000004,4,9,820,0,"ROMERO CAMACHO MARIA PURIFICACION                                                                   ","MUJERES",53.6986301369863,"DE 45 A MENOS DE 65 AÑOS","RUIZ RUGEL LUIS ALFREDO                                                                             ","HOMBRES",55.2684931506849,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6847",5,48,5062250000002,2,6,225,0,"HERNANDEZ BALDEON SEGUNDO GONZALO                                                                   ","HOMBRES",36.3095890410959,"DE 30 A MENOS DE 45 AÑOS","RUIZ SHAIGUA JIMENA CONSUELO                                                                        ","MUJERES",38.4371584699454,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6848",5,48,5100450000001,1,10,45,0,"LOPEZ ROSERO SEGUNDO MARCELO                                                                        ","HOMBRES",49.7041095890411,"DE 45 A MENOS DE 65 AÑOS","RUIZ TERAN OLMEDO LAURENTINO                                                                        ","HOMBRES",38.4617486338798,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6849",5,72,5073700000023,2,7,370,0,"CHAPA PINEDA MERCEDES MARIA                                                                         ","MUJERES",39.1479452054795,"DE 30 A MENOS DE 45 AÑOS","RUIZ TORO MERLY JUDITH                                                                              ","MUJERES",28.972602739726,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6850",5,5,5112950000008,2,11,295,0,"OJEDA ROSILLO RUBY IDALIA                                                                           ","MUJERES",38.6338797814208,"DE 30 A MENOS DE 45 AÑOS","RUIZ VEGA AMILTA JUDITH                                                                             ","MUJERES",38.1612021857923,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6851",5,1,5094000000005,1,9,400,0,"MACIAS INTRIAGO CALIXTO FABIO                                                                       ","HOMBRES",62.4699453551913,"DE 45 A MENOS DE 65 AÑOS","RUIZ VELIZ JAVIER EDMUNDO                                                                           ","HOMBRES",30.0491803278689,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"6852",5,4,5125150000014,4,12,515,0,"MAYORGA REINOSO TAMARA NATALY                                                                       ","MUJERES",21.9890710382514,"MENORES DE 30 AÑOS","RUIZ YANEZ CLEOTILDE NARCISA                                                                        ","MUJERES",46.3087431693989,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"6853",3,48,3140000000001,1,14,0,0,"NAICHAPI TIVI ARTURO                                                                                ","HOMBRES",32.6191780821918,"DE 30 A MENOS DE 45 AÑOS","SAANT ENTSAKUA RUTH FLORENTINA                                                                      ","MUJERES",27.2164383561644,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"6854",5,5,5147950000003,1,14,795,0,"MEJEANT KUJA MARTIN JORGE                                                                           ","HOMBRES",38.1584699453552,"DE 30 A MENOS DE 45 AÑOS","SAANT JIMPIKIT JAIME                                                                                ","HOMBRES",21.8852459016393,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
